<<<<<<< HEAD
id,region,sexo,tramo_etario,informalidad,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion,tramos_ganancias,rama_economica,ganancia_final
81093887,Aysén,Hombre,65 años o más,Informal,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Explotación de minas,41666.6666666667
73145721,Metropolitana,Hombre,55 a 64 años,Formal,Media completa,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Otra razón,De $300.000 a $600.000,Suministro de electricidad y agua,1000000.0
53136462,Coquimbo,Hombre,35 a 44 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,700000.0
22749016,Coquimbo,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Tradición familiar,Menos de $300.000,Comercio,200000.0
75278212,Coquimbo,Hombre,35 a 44 años,Informal,Media completa,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,600000.0
68143288,Coquimbo,Mujer,45 a 54 años,Informal,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Suministro de electricidad y agua,200000.0
39552164,Valparaíso,Hombre,55 a 64 años,Formal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $1.500.000 a $2.500.000,Comercio,2500000.0
74890122,Atacama,Mujer,45 a 54 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,20000.0
24085780,Los Lagos,Mujer,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,130000.0
50409524,Los Lagos,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,300000.0
66100846,Tarapacá,Hombre,25 a 34 años,Informal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Tradición familiar,De $300.000 a $600.000,Suministro de electricidad y agua,600000.0
86897715,Tarapacá,Mujer,65 años o más,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,20000.0
55865534,Metropolitana,Mujer,45 a 54 años,Informal,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,30000.0
23217008,Atacama,Hombre,35 a 44 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,700000.0
25546225,Atacama,Mujer,25 a 34 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Explotación de minas,600000.0
13304650,Metropolitana,Mujer,55 a 64 años,Formal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1500000.0
29333868,Coquimbo,Hombre,65 años o más,Formal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
83625486,Maule,Hombre,45 a 54 años,Formal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $1.000.000 a $1.500.000,Industrias manufactureras,1600000.0
63814617,Maule,Mujer,35 a 44 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Explotación de minas,800000.0
21433945,Magallanes,Mujer,45 a 54 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,300000.0
77093510,Aysén,Mujer,25 a 34 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,30000.0
42609159,Aysén,Mujer,55 a 64 años,Formal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,300000.0
44470062,Aysén,Hombre,65 años o más,Formal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",400000.0
21010554,Aysén,Mujer,65 años o más,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,350000.0
79682655,Valparaíso,Hombre,35 a 44 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,400000.0
76042861,Valparaíso,Mujer,25 a 34 años,Formal,Superior incompleta (IP/CFT/Univ),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,230000.0
45191522,Maule,Hombre,55 a 64 años,Formal,Media completa,En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Construcción,650000.0
58323893,Maule,Mujer,45 a 54 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,150000.0
68897340,Metropolitana,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,100000.0
38170820,Antofagasta,Mujer,55 a 64 años,Informal,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,Comercio,25000.0
36829243,Coquimbo,Mujer,65 años o más,Informal,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Tradición familiar,Menos de $300.000,Comercio,64500.0
32963795,Aysén,Mujer,45 a 54 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,300000.0
32069196,Magallanes,Hombre,15 a 24 años,Informal,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Comercio,100000.0
65467880,Arica y Parinacota,Hombre,65 años o más,Formal,Básica completa / Media incompleta,En su propio hogar,Subsidios públicos / Fondos del Estado,Otra razón,De $600.000 a $1.000.000,Construcción,1320000.0
78524573,Ñuble,Hombre,35 a 44 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,450000.0
67187216,Metropolitana,Mujer,55 a 64 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,30000.0
39902467,Magallanes,Hombre,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Suministro de electricidad y agua,1200000.0
39557414,Biobío,Hombre,35 a 44 años,Formal,Superior completa (IP/CFT),En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),De $600.000 a $1.000.000,Comercio,1400000.0
50686205,Metropolitana,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Suministro de electricidad y agua,1500000.0
13436694,Valparaíso,Hombre,65 años o más,Formal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",83333.3333333333
70367864,Valparaíso,Hombre,55 a 64 años,Formal,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Construcción,600000.0
62746014,Valparaíso,Mujer,55 a 64 años,Formal,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",400000.0
44844652,Los Lagos,Hombre,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,400000.0
73898974,Biobío,Mujer,25 a 34 años,Informal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,400000.0
85507272,Valparaíso,Hombre,25 a 34 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,800000.0
20687820,Valparaíso,Mujer,35 a 44 años,Formal,Superior completa (IP/CFT),Vehículo,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,250000.0
75070447,Biobío,Mujer,25 a 34 años,Informal,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,400000.0
19039016,Maule,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",80000.0
39001086,Maule,Hombre,35 a 44 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,600000.0
22246149,Atacama,Mujer,45 a 54 años,Formal,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,84000.0
30664567,La Araucanía,Hombre,25 a 34 años,Formal,Media completa,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Tradición familiar,De $1.000.000 a $1.500.000,Suministro de electricidad y agua,2000000.0
83702663,La Araucanía,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",50000.0
45892865,Valparaíso,Hombre,55 a 64 años,Formal,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,375000.0
51411938,Coquimbo,Mujer,45 a 54 años,Informal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,480000.0
41225735,Coquimbo,Mujer,45 a 54 años,Formal,Media completa,En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,350000.0
86076561,Coquimbo,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,"Agricultura, silvicultura y pesca",1500000.0
60453460,Coquimbo,Mujer,25 a 34 años,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,250000.0
13631755,Coquimbo,Hombre,25 a 34 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Comercio,192000.0
61994667,Valparaíso,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Explotación de minas,6000000.0
52861610,Maule,Hombre,65 años o más,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,Comercio,150000.0
76989608,O'Higgins,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,60000.0
47715523,O'Higgins,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",312000.0
75037442,Valparaíso,Mujer,35 a 44 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,70000.0
47465921,Valparaíso,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Industrias manufactureras,200000.0
18508488,Valparaíso,Hombre,25 a 34 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Complementar ingresos,De $600.000 a $1.000.000,Explotación de minas,1500000.0
55302169,Ñuble,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,"Agricultura, silvicultura y pesca",1000000.0
52254752,Valparaíso,Mujer,35 a 44 años,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,100000.0
67391033,Maule,Hombre,45 a 54 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,150000.0
66890604,Los Lagos,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1500000.0
47732929,Tarapacá,Hombre,65 años o más,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,200000.0
87096806,Valparaíso,Mujer,25 a 34 años,Informal,Superior completa (IP/CFT),En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Construcción,380000.0
55914256,Los Lagos,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",50000.0
75885660,Metropolitana,Mujer,35 a 44 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,20000.0
82166549,Maule,Hombre,45 a 54 años,Formal,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Tradición familiar,De $300.000 a $600.000,"Agricultura, silvicultura y pesca",550000.0
67224278,Los Lagos,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,400000.0
65547122,La Araucanía,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",200000.0
52769280,Aysén,Hombre,35 a 44 años,Formal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1200000.0
51428165,Atacama,Hombre,25 a 34 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,50000.0
13314821,Metropolitana,Mujer,55 a 64 años,Formal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,500000.0
32175317,Los Lagos,Hombre,35 a 44 años,Formal,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Construcción,800000.0
74811615,Antofagasta,Mujer,15 a 24 años,Informal,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,150000.0
56790946,Metropolitana,Hombre,65 años o más,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Suministro de electricidad y agua,2900000.0
67063787,Valparaíso,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,645000.0
58666936,Metropolitana,Mujer,35 a 44 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Otra razón,Menos de $300.000,Explotación de minas,20000.0
74111424,Aysén,Hombre,45 a 54 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Complementar ingresos,Menos de $300.000,Comercio,170000.0
51780922,Aysén,Hombre,35 a 44 años,Formal,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,"Agricultura, silvicultura y pesca",1250000.0
58014117,Aysén,Mujer,35 a 44 años,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,500000.0
46863658,Aysén,Mujer,65 años o más,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,350000.0
20678080,La Araucanía,Mujer,25 a 34 años,Formal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,150000.0
31063508,Metropolitana,Hombre,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,1000000.0
21358132,Biobío,Mujer,25 a 34 años,Formal,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,300000.0
43997085,O'Higgins,Hombre,25 a 34 años,Informal,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,200000.0
41659259,Valparaíso,Mujer,35 a 44 años,Informal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,300000.0
38342435,Coquimbo,Hombre,55 a 64 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Más de $2.500.000,Suministro de electricidad y agua,7500000.0
28143066,Ñuble,Hombre,55 a 64 años,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,600000.0
45117535,Maule,Hombre,35 a 44 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
63566076,Metropolitana,Mujer,55 a 64 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,20000.0
47736231,O'Higgins,Hombre,35 a 44 años,Formal,Media completa,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Tradición familiar,De $300.000 a $600.000,Suministro de electricidad y agua,900000.0
49781364,Valparaíso,Hombre,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $1.500.000 a $2.500.000,Suministro de electricidad y agua,2500000.0
41675307,Metropolitana,Mujer,45 a 54 años,Formal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Suministro de electricidad y agua,130000.0
65145337,Metropolitana,Hombre,25 a 34 años,Formal,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,300000.0
64894973,Los Lagos,Mujer,35 a 44 años,Formal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,600000.0
49565438,Los Lagos,Hombre,35 a 44 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Tradición familiar,De $300.000 a $600.000,Suministro de electricidad y agua,860000.0
83764075,Los Lagos,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Otra razón,Menos de $300.000,Comercio,500000.0
80254803,La Araucanía,Mujer,55 a 64 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,25000.0
74283711,O'Higgins,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $1.500.000 a $2.500.000,Comercio,2350000.0
67101304,Maule,Mujer,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,80000.0
87303924,Maule,Mujer,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Explotación de minas,600000.0
24793005,Tarapacá,Hombre,45 a 54 años,Formal,Superior completa (Universitaria o más),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Comercio,1000000.0
38766590,Atacama,Hombre,65 años o más,Formal,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $600.000 a $1.000.000,Suministro de electricidad y agua,1300000.0
53842521,Valparaíso,Mujer,55 a 64 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,150000.0
33402540,Valparaíso,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $600.000 a $1.000.000,Industrias manufactureras,1300000.0
62082021,Valparaíso,Hombre,45 a 54 años,Formal,Básica completa / Media incompleta,Vehículo,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),De $600.000 a $1.000.000,"Agricultura, silvicultura y pesca",1500000.0
60312687,Los Ríos,Hombre,65 años o más,Informal,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",80000.0
18494372,Biobío,Mujer,55 a 64 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,40000.0
73416703,Los Ríos,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",150000.0
23157994,Antofagasta,Mujer,55 a 64 años,Formal,Media completa,En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,Comercio,250000.0
36733754,Coquimbo,Hombre,45 a 54 años,Formal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $600.000 a $1.000.000,Comercio,1200000.0
69490475,Atacama,Mujer,35 a 44 años,Informal,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",260000.0
41976443,Metropolitana,Hombre,25 a 34 años,Formal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,200000.0
52956849,Metropolitana,Hombre,45 a 54 años,Informal,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,240000.0
19569440,Metropolitana,Mujer,45 a 54 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,58000.0
24672616,Valparaíso,Mujer,55 a 64 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,84000.0
26079677,Los Ríos,Hombre,35 a 44 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Comercio,4000000.0
73181037,Los Ríos,Mujer,35 a 44 años,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,150000.0
69139814,Magallanes,Hombre,55 a 64 años,Formal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,960000.0
49511558,Los Ríos,Mujer,25 a 34 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,75000.0
45512974,Biobío,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,400000.0
